Global Data Model,,Attribute Definitions for Business (ADB) Release 2.11,,,,Business Message Standard (BMS) Information (v3.1.35),,,,,"Associated Code List
Only a subset of code lists are included in the GDM Code Lists tab. Except as noted, all codelists can be found in the GS1 GDSN Navigator [https://navigator.gs1.org]",,,,,,,,"Market Stage Indicator

All data may be exchanged as preliminary data prior to being final.",,,,,,,Change Information,,,
NO,1670,Stacking Factor for Non-GTIN Pallet,"The maximum number of levels for a specific unit, not identified by a GTIN, that can exist in a stack without impacting the quality of the product. A value of 1 means that the item cannot be stacked.","• A Non-GTIN pallet which contains 40 Cases of paper towels which cannot be stacked over 4 pallets high, Stacking Factor for Non-GTIN Pallet is equal to 4.
• A Non-GTIN pallet which contains 120 Cases of water which cannot be stacked over 6 pallets high, Stacking Factor for Non-GTIN Pallet is equal to 6.
• A Non-GTIN pallet which contains 6 individually boxed TV sets that cannot be stacked on top of each other, Stacking Factor for Non-GTIN Pallet is equal to 1.","Used by the buyer to determine how to store and/or transport the product, not identified by a GTIN, without impacting the quality of the product.",logisticsUnitStackingFactor,"The stacking factor of both the unit load (content) and the platform upon which the goods are carried, if there is one. A stacking factor deter-mines the maximum stacking for the product. Indicates the number of levels the product may be stacked.",/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:nongtin_logistics_unit_information:xsd:3' and local-name()='nonGTINLogisticsUnitInformationModule']/nonGTINLogisticsUnitInformation/logisticsUnitStackingFactor,nonGTINLogisticsUnitInformationModule/nonGTINLogisticsUnitInformation/logisticsUnitStackingFactor,NO,not applicable,,Regional,Regional,Regional,Regional,Regional,"Contents, Weights & Dimensions",YES,Preliminary,YES,Final,YES,Final,,Update,"WR-21-247;
WR-22-177","Remove the NoAm Region from all applicable product categories.;
Add Market Stage Indicator information",2.1; 2.6.1
NO,1671,Non-GTIN Logistic Unit Width,"A logistic unit not identified with a GTIN, the horizontal measurement with the unit of measure of the logistic unit according to the GS1 Package and Product Measurement Standard (https://www.gs1.org/standards/gs1-package-and-product-measurement-standard/current-standard).",Image of logistic unit showing the directional measurement of width.,"Used to fill or optimise truckloads when shipping in conjunction with Non-GTIN Logistic Unit Height and Non-GTIN Logistic Unit Depth/Length.

Used to determine the space in a storage facility in conjunction with Non-GTIN Logistic Unit Height and Non-GTIN Logistic Unit Depth/Length.",width,"The width of the unit load, as measured according to the GS1 Package and Product Measurement Standard, including the shipping platform unless it is excluded according to the platformTypeCode chosen.",/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:nongtin_logistics_unit_information:xsd:3' and local-name()='nonGTINLogisticsUnitInformationModule']/nonGTINLogisticsUnitInformation/width,nonGTINLogisticsUnitInformationModule/nonGTINLogisticsUnitInformation/width,YES,not applicable,,Regional,Regional,Regional,Regional,Regional,"Contents, Weights & Dimensions",YES,See Remarks,YES,Final,YES,Final,Preliminary at List but must be Final at Order,Update,"WR-21-247;
WR-22-177","Remove the NoAm Region from all applicable product categories.;
Add Market Stage Indicator information",2.1; 2.6.1
NO,1694,Nutrient Declarations Indicator,The indicator that confirms the relevant nutrient data provided for the product is complete.,"During the entry of data for a new or updated product, the nutrients may be suggested but at some point they are finalised. Once complete this tick box shows the nutrients are complete and confirmed.  Show a bottle of water with no nutrient information, but the indicator is true.",Used by the seller to inform the buyer that the nutrient data is confirmed as complete.,isNutrientRelevantDataProvided,Nutrient Information is populated for those values which are relevant or required to be populated on the product label or label equivalent. All values not populated are not relevant or not required to be populated on the product label by local regulations.,/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:nutritional_information:xsd:3' and local-name()='nutritionalInformationModule']/isNutrientRelevantDataProvided,nutritionalInformationModule/isNutrientRelevantDataProvided,NO,not applicable,,Regional,N/A,N/A,N/A,N/A,Nutritional Facts,NO,Preliminary,NO,Preliminary,YES,Final,,Update,"WR-21-378;
WR-22-177","Change status from Mandatory to Conditional Mandatory and add Conditional Mandatory Reason ""Hierarchy"" and Detailed Conditional Reason ""If Consumer Unit Indicator is 'true' then this attribute is MANDATORY."";
Add Market Stage Indicator information",2.3; 2.6.1
NO,1712,Daily Intake Reference,The statement to the consumer describing the basis for calculating the percentage of nutrients that contribute to the recommended daily intake set by regulation.,Image of food product highlighting the reference daily intake example: “Based on a 2000 calorie diet.”,"Used by the consumer to compare nutrients in a product to the recommended daily intake values.
",dailyValueIntakeReference,Free text field specifying the daily value intake base for on which the daily value intake per nutrient has been based. Example: “Based on a 2000 calorie diet.”,/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:nutritional_information:xsd:3' and local-name()='nutritionalInformationModule']/nutrientHeader/dailyValueIntakeReference,nutritionalInformationModule/nutrientHeader/dailyValueIntakeReference,YES,not applicable,,Regional,N/A,N/A,N/A,N/A,Nutritional Facts,NO,Preliminary,NO,Preliminary,YES,Final,,Update,"WR-21-247;
WR-22-177","Remove the NoAm Region from all applicable product categories.;
Add Market Stage Indicator information",2.1; 2.6.1
NO,1714,Nutrient Basis,"The value, with its unit of measure, that forms the basis for referring to the nutrient content that appears on the product label.","Image of a product's nutrient panel with the heading per ""100 grams"" and another showing per ""10 oz"".","Used to inform the consumer of the basis value, with its defined unit of measure, used to calculate the amount of nutrients contained.",nutrientBasisQuantity,"The basis amount that a nutrient is measured against when it is not serving size. For example, 120 gr in the case of 30 kj per 120 gr.",/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:nutritional_information:xsd:3' and local-name()='nutritionalInformationModule']/nutrientHeader/nutrientBasisQuantity,nutritionalInformationModule/nutrientHeader/nutrientBasisQuantity,YES,not applicable,,Regional,N/A,N/A,Regional,N/A,Nutritional Facts,NO,Preliminary,NO,Preliminary,YES,Final,,Update,WR-22-177,Add Market Stage Indicator information,2.6.1
NO,1717,Nutritional Preparation Code,"The code indicating whether the product is unaltered versus a product that has been altered by consumer preparation, in conjunction with the nutritional panel.","• Cereal (unprepared) versus cereal with added milk (prepared).
• Sparkling lime water (unprepared).
• Macaroni (unprepared) versus Macaroni served with added cheese (prepared).
• Chicken boiled (prepared) or chicken fried (prepared).","May be used by the consumer in conjunction with the nutritional panel to understand the differences in full nutritional values, prepared versus unprepared.",preparationStateCode,"Code specifying the preparation state or type the nutrient information applies to, for example, unprepared, boiled, fried.",/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:nutritional_information:xsd:3' and local-name()='nutritionalInformationModule']/nutrientHeader/preparationStateCode,nutritionalInformationModule/nutrientHeader/preparationStateCode,YES,PreparationTypeCode,240,Global,N/A,N/A,Global,N/A,Nutritional Facts,NO,Preliminary,NO,Preliminary,YES,Final,,Update,WR-22-177,Add Market Stage Indicator information,2.6.1
NO,1718,Serving Size,"The value, with its unit of measure, that forms the basis for referring to the nutrient contents that appear on the product label.","Image of a product's label with the heading ""per serving"".","Used to inform the consumer of the basis value, with its defined unit of measure, used to calculate the amount of nutrients contained.",servingSize,"Measurement value specifying the serving size or portion. In some markets due to regulation this information is used as the basis amount that a nutrient is measured against. Example: Per 30 grams. 1/2 cup, etc. Please refer to the target markets implementation guideline on how to populate this attribute.",/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:nutritional_information:xsd:3' and local-name()='nutritionalInformationModule']/nutrientHeader/servingSize,nutritionalInformationModule/nutrientHeader/servingSize,YES,not applicable,,Regional,N/A,N/A,Regional,N/A,Nutritional Facts,NO,Preliminary,NO,Preliminary,YES,Final,,Update,WR-22-177,Add Market Stage Indicator information,2.6.1
NO,1720,Serving Size Description,The description or additional information of the serving size for the product.,Cereal with instruction for 1/2 cup cereal alone and 1/2 cup of cereal with 1/2 cup skim milk.,Used to inform the consumer of the recommended serving size and any additional information upon which the nutrients and energy are based on.,servingSizeDescription,A free text field specifying the serving size for which the nutrient information has been stated for example: per 1/3 cup (42 g).,/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:nutritional_information:xsd:3' and local-name()='nutritionalInformationModule']/nutrientHeader/servingSizeDescription,nutritionalInformationModule/nutrientHeader/servingSizeDescription,YES,not applicable,,Regional,N/A,N/A,Regional,N/A,Nutritional Facts,NO,Preliminary,NO,Preliminary,YES,Final,,Update,WR-22-177,Add Market Stage Indicator information,2.6.1
NO,1731,Daily Nutrient Value Percentage,The amount of the nutrient contained in the product as a percentage of the daily intake reference.,Image of product where the nutrient and the percentage is highlighted.,Used to inform the consumer of nutrient as a percentage of daily recommended intake.,dailyValueIntakePercent,The percentage of the recommended daily intake of a nutrient as recommended by authorities of the target market. Is expressed relative to the serving size and base daily value intake.,/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:nutritional_information:xsd:3' and local-name()='nutritionalInformationModule']/nutrientHeader/nutrientDetail/dailyValueIntakePercent,nutritionalInformationModule/nutrientHeader/nutrientDetail/dailyValueIntakePercent,NO,not applicable,,Global,N/A,N/A,N/A,N/A,Nutritional Facts,NO,Preliminary,NO,Preliminary,YES,Final,,Update,WR-22-177,Add Market Stage Indicator information,2.6.1
NO,1732,Nutrient Value Precision Code,The code indicating whether the specified nutrient content is approximate or less than as required by regulation and as shown on the product package.,"Image of a product showing nutrient declaration as ""Approximate"" or ""Less than"" declared.",Used to inform the consumer of the nutrient content value precision as declared.,measurementPrecisionCode,Code indicating whether the specified nutrient content is exact or approximate.,/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:nutritional_information:xsd:3' and local-name()='nutritionalInformationModule']/nutrientHeader/nutrientDetail/measurementPrecisionCode,nutritionalInformationModule/nutrientHeader/nutrientDetail/measurementPrecisionCode,YES,MeasurementPrecisionCode,158,Global,N/A,N/A,Global,N/A,Nutritional Facts,NO,Preliminary,NO,Preliminary,YES,Final,,Update,WR-22-177,Add Market Stage Indicator information,2.6.1
NO,1733,Nutrient Code,The code that represents a nutrient or energy element that is found in the product,Show image of nutrition fact panel side by side with nutrient code for each line.,Used to inform the consumer and the retailer of the nutrient or energy elements that are found in the product.,nutrientTypeCode,Code from the list of the INFOODS food component tag names.,/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:nutritional_information:xsd:3' and local-name()='nutritionalInformationModule']/nutrientHeader/nutrientDetail/nutrientTypeCode,nutritionalInformationModule/nutrientHeader/nutrientDetail/nutrientTypeCode,YES,NutrientTypeCode,171,Global,N/A,N/A,Global,N/A,Nutritional Facts,NO,Preliminary,NO,Preliminary,YES,Final,,Update,WR-22-177,Add Market Stage Indicator information,2.6.1
NO,1734,Nutrient Quantity,The value that indicates the amount of nutrient element or energy contained in the product per defined quantity with its unit of measure.,"Image showing a product with a nutrient fact panel showing it contains ""27 grams of Fat Matter per 100 grams"".",Used to inform the consumer and the buyer of the nutrients and energy contained in a product and its unit of measure.,quantityContained,Measurement value indicating the amount of nutrient contained in the product. Is expressed relative to the serving size.,/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:nutritional_information:xsd:3' and local-name()='nutritionalInformationModule']/nutrientHeader/nutrientDetail/quantityContained,nutritionalInformationModule/nutrientHeader/nutrientDetail/quantityContained,YES,not applicable,,Global,N/A,N/A,Global,N/A,Nutritional Facts,NO,Preliminary,NO,Preliminary,YES,Final,,Update,WR-22-177,Add Market Stage Indicator information,2.6.1
NO,1736,Daily Nutrient Value Percentage Precision Code,The code indicating whether the specified nutrient content for the Daily Value Intake percentage is exact or approximate or less than as required by regulation.,"Image of a product showing greater than, less than or exact nutrient declaration",Used to inform the consumer of the precision of the nutrient declaration.  ,dailyValueIntakePercentMeasurementPrecisionCode,Code indicating whether the specified nutrient content for the Daily Value Intake % is exact or approximate or less than etc. One should follow local regulatory guidelines when selecting a precision.,/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:nutritional_information:xsd:3' and local-name()='nutritionalInformationModule']/nutrientHeader/nutrientDetail/dailyValueIntakePercentMeasurementPrecisionCode,nutritionalInformationModule/nutrientHeader/nutrientDetail/dailyValueIntakePercentMeasurementPrecisionCode,YES,MeasurementPrecisionCode,158,Global,N/A,N/A,N/A,N/A,Nutritional Facts,NO,Preliminary,NO,Preliminary,YES,Final,,Update,WR-22-177,Add Market Stage Indicator information,2.6.1
NO,2145,Genus,The scientific name of a category of biological classification immediately above the Species.,"Show in table with Genus, Species and Product Description.
• Malus (apple)
• Pelargonium (geranium) 
","Used by the buyer and/or consumer to uniquely identify the type of product, particularly where the Product Description is not specific enough in order to comply with legal/ sanitary and phytosanitary (SPS)/ customs etc. requirements.",genus,"A taxonomic category ranking below a family and above a species and generally consisting of a group of species exhibiting similar characteristics. In taxonomic nomenclature the genus name is used, either alone or followed by a Latin adjective or epithet, to form the name of a species.",/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:organism_classification:xsd:3' and local-name()='organismClassificationModule']/organismClassification/genus,organismClassificationModule/organismClassification/genus,NO,not applicable,,Regional,N/A,N/A,N/A,N/A,Category Specific,YES,Final,NO,Final,YES,Final,,Update,"WR-21-247;
WR-21-379;
WR-22-177;
WR-24-068","Remove the NoAm Region from all applicable product categories.;
Add to Conditional Mandatory Reason ""Hierarchy"" and to Detailed Conditional Reason ""and Consumer Unit Indicator is 'true'"".;
Add Market Stage Indicator information;
Replace ""Fruits & Vegetables"" with ""Product"" in the Conditional Mandatory Reason.",2.1; 2.3; 2.6.1; 2.10
NO,2147,Species,The scientific name of a category of biological classification below the Genus.,"Show in table with Genus, Species and Product Description.
• Malus domestica (apple)
• Pelargonium inquinans (scarlet geranium) ","Used by the buyer and/or consumer to uniquely identify the type of product, particularly where the Product Description is not specific enough in order to comply with legal/ sanitary and phytosanitary (SPS)/ customs etc. requirements.

Used in conjunction with Genus.",species,"A fundamental category of taxonomic classification, ranking below a genus and consisting of related organisms capable of interbreeding.   An organism belonging to such a category, represented in binomial nomenclature by an uncapitalized Latin adjective or noun following a capitalized genus name, as in Ananas comosus, the pineapple, and Equus caballus, the horse.",/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:organism_classification:xsd:3' and local-name()='organismClassificationModule']/organismClassification/species,organismClassificationModule/organismClassification/species,NO,not applicable,,Regional,N/A,N/A,N/A,N/A,Category Specific,YES,Final,NO,Final,YES,Final,,Update,"WR-21-247;
WR-22-177;
WR-24-068","Remove the NoAm Region from all applicable product categories.;
Add Market Stage Indicator information;
Replace ""Fruits & Vegetables"" with ""Product"" in the Conditional Mandatory Reason.",2.1; 2.6.1; 2.10
NO,2166,Package Feature Code,The code that describes features about the packaging of the item.,"Images of items or products with the following features:
• TWIST_OFF_CAP
• CHAMPAGNE_CORK_NATURAL
• HANDLE
• WICKER_OUTER_CONTAINER
• PULL_OFF_TAB
• BUNG_SEAL
• INTERNAL_DIVIDER",Used by the seller to communicate to the buyer and consumer additional information related to packaging features that drive purchasing decisions.,packagingFeatureCode,A packaging feature thatfacilitates the usage of the product by the consumer.  Features do not affect the core composition of the packaging type nor modify its usage.,/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:packaging_information:xsd:3' and local-name()='packagingInformationModule']/packaging/packagingFeatureCode,packagingInformationModule/packaging/packagingFeatureCode,YES,PackagingFeatureCode,204,Regional,Regional,Regional,Regional,N/A,Packaging,YES,Preliminary,YES,Preliminary,YES,Final,,"Errata - Update;
Update","WR-22-039;
WR-22-177","Add ""EU"" in the ""EU region"" column for  attribute Package Feature Code in Alcoholic Beverages.;
Add Market Stage Indicator information",2.2; 2.6.1
NO,2181,Pallet Type Code,The code that indicates the type of pallet that the unit load is delivered on.,"• 11 - Image of a pallet with dimensions of 800 x 1200 mm (ISO 1 pallet, EUR pallet)
• 40 - Image of a pallet with dimensions of 1219 X 1016 mm (ISO 3 pallet)
• 33 - Image of cases on a dolly
• 9 - Image of a slip sheet","Used by the seller to communicate to the buyer the type and size of the pallet. Used by the buyer for handling, storing and moving.

The buyer determines the type of equipment suitable for transporting the pallet or dolly in the warehouse based on the pallet/dolly size and type.",platformTypeCode,"Indicates whether the described despatch unit is delivered on a pallet/platform and on which type of platform. If the despatch unit is delivered on a platform, the platform type must be given here. The range of the platform types/codes is listed in code sets.",/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:packaging_information:xsd:3' and local-name()='packagingInformationModule']/packaging/platformTypeCode,packagingInformationModule/packaging/platformTypeCode,YES,PlatformTypeCode,232,Regional,Regional,Regional,Regional,Regional,Packaging,YES,Final,YES,Final,NO,Final,,Update,"WR-21-247;
WR-22-177","Remove the NoAm Region from all applicable product categories.;
Add Market Stage Indicator information",2.1; 2.6.1
YES,2186,Packaging Type Code,The code for the type of package or container of the product.,Show multiple package code list values with images. Reuse existing content from GS1 Sweden or Netherlands.,"Used in conjunction with the Packaging Material to provide information to the buyer on the type of product packaging for business process such as space planning, supply chain processes, recycling processes.

Used in conjunction with the Packaging Material to communicate packaging type to the consumer.",packagingTypeCode,"The dominant means used to transport, store, handle or display the trade item as defined by the data source. This packaging is not used to describe any manufacturing process. Data recipients can use this data for:• Space Planning• Data Accuracy (Tolerances)• Supply Chain processes• Recycling process (In combination with packaging materials)• Product buying/procurement decisions• Tax calculations/fees/duties calculation",/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:packaging_information:xsd:3' and local-name()='packagingInformationModule']/packaging/packagingTypeCode,packagingInformationModule/packaging/packagingTypeCode,YES,PackageTypeCode,112,Global,Global,Global,Global,Global,Packaging,YES,Preliminary,YES,Final,YES,Final,,Update,WR-22-177,Add Market Stage Indicator information,2.6.1
NO,2206,Packaging Material Type Code,The code for the type of packaging material of the product.,"• glass
• corrugated board
• metal/steel
• paper
• composite (brick)","Used in conjunction with Packaging Material Quantity to provide information to the consumer and buyer on the type of material the product packaging is made of.  Also used for the calculation of taxes such as ""Eco-packaging contribution"".",packagingMaterialTypeCode,The materials used for the packaging of the trade item for example glass or plastic.This material information can be used by data recipients for: o Tax calculations/fees/duties calculationo Carbon footprint calculations/estimations (resource optimisation)o to determine the material used.,/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:packaging_information:xsd:3' and local-name()='packagingInformationModule']/packaging/packagingMaterial/packagingMaterialTypeCode,packagingInformationModule/packaging/packagingMaterial/packagingMaterialTypeCode,YES,PackagingMaterialTypeCode,213,Regional,Regional,Regional,Regional,Regional,Packaging,YES,Preliminary,YES,Final,YES,Final,,Update,WR-22-177,Add Market Stage Indicator information,2.6.1
NO,2261,Package Deposit Amount,The amount of deposit associated with a returnable package.,"Image of a bottle with the deposit amount circled.
","Used by the seller to communicate to the buyer the amount of the deposit. 
Used by the buyer to communicate to the consumer (via receipt, website, mobile) the amount of the deposit.",returnablePackageDepositAmount,The monetary amount for the individual returnable package.,/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:packaging_information:xsd:3' and local-name()='packagingInformationModule']/packaging/packageDeposit/returnablePackageDepositAmount,packagingInformationModule/packaging/packageDeposit/returnablePackageDepositAmount,YES,not applicable,,Regional,N/A,N/A,Regional,N/A,Packaging,NO,Preliminary,NO,Preliminary,YES,Final,,Update,"WR-21-247;
WR-22-177","Remove the NoAm Region from all applicable product categories.;
Add Market Stage Indicator information",2.1; 2.6.1
NO,2263,Package Deposit Identifier,The identifier for the package deposit.,Image of a bottle of water with the GTIN and the deposit information circled.,"Used by the buyer to:
• program automated return machines.
• include the deposit amount at Point Of Sale.
• reconcile invoicing.",returnablePackageDepositIdentification,In some markets the deposit information is specified by a GTIN giving the type of returnable package on which a deposit is charged. Each deposit code is associated with an amount specified elsewhere. The enumeration list is maintained externally.,/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:packaging_information:xsd:3' and local-name()='packagingInformationModule']/packaging/packageDeposit/returnablePackageDepositIdentification,packagingInformationModule/packaging/packageDeposit/returnablePackageDepositIdentification,YES,not applicable,,Regional,N/A,N/A,Regional,N/A,Packaging,NO,Preliminary,NO,Preliminary,YES,Final,,Update,"WR-21-247;
WR-22-177","Remove the NoAm Region from all applicable product categories.;
Add Market Stage Indicator information",2.1; 2.6.1
NO,2306,Batch Number Indicator,The indicator specifying whether the item has a batch or lot number.,"Image of:
•  bottle of acetaminophen with the batch or lot number circled.
• bottle of vitamins with the batch or lot number circled.
• carton of eggs with the lot number circled.","Used by the seller to communicate to the buyer products that are controlled for recalls.
Used by the buyer for inventory control processes.",hasBatchNumber,"Indication whether the base trade item is batch or lot number requested by law, not batch or lot number requested by law but batch or lot number allocated, or not batch or lot number allocated. A batch or lot number is a manufacturer assigned code used to identify a trade item's trade item on batch or lot. Differs from Serial Number which is a manufacturer assigned code during the trade item on cycle to identify a unique trade item.",/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:packaging_marking:xsd:3' and local-name()='packagingMarkingModule']/packagingMarking/hasBatchNumber,packagingMarkingModule/packagingMarking/hasBatchNumber,NO,not applicable,,Regional,Regional,Regional,N/A,Regional,Packaging,NO,Preliminary,YES,Final,YES,Final,,Update,WR-22-177,Add Market Stage Indicator information,2.6.1
NO,2308,Packaging Marked Returnable Indicator,The indicator that specifies whether the product packaging is marked as returnable (with or without a deposit).,"• Image of a glass bottle showing the mark for returnable package.
• Image of a flat of plants where the flat is marked returnable.
• Image of a crate for fresh foods where the crate is marked returnable.","Used to provide the consumer and the buyer with information on how to handle the product packaging post-consumption.
Not to be used for accreditation.",isPackagingMarkedReturnable,Trade item has returnable packaging. This is a yes/no (Boolean) where yes equals package can be returned. Attribute applies to returnable packaging with or without deposit.,/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:packaging_marking:xsd:3' and local-name()='packagingMarkingModule']/packagingMarking/isPackagingMarkedReturnable,packagingMarkingModule/packagingMarking/isPackagingMarkedReturnable,NO,not applicable,,Global,N/A,N/A,Global,N/A,Packaging,NO,Preliminary,YES,Final,YES,Final,,Update,WR-22-177,Add Market Stage Indicator information,2.6.1
NO,2309,Retail Price is Marked on the Product Indicator,The indicator used to inform the buyer that there is a retail price on the product.,"• books
• magazines
• greeting cards
• potato chips, when pre-priced",Used by the buyer for price management.,isPriceOnPack,Indication of whether there is a retail price physically on or attached to the trade item packaging of the trade item by the manufacturer or information provider.,/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:packaging_marking:xsd:3' and local-name()='packagingMarkingModule']/packagingMarking/isPriceOnPack,packagingMarkingModule/packagingMarking/isPriceOnPack,NO,not applicable,,Regional,Regional,Regional,Regional,N/A,Financial,YES,Final,NO,Final,YES,Final,,Update,WR-22-177,Add Market Stage Indicator information,2.6.1
NO,2312,Third Party Accreditation Symbol on Product Package Code,The code representing a symbol or marking on the product and/or product package defined by a third party. This does not include regulatory markings.,"Image showing:
• UTZ certified for cacao
• FSC certified for sustainable wood for paper products","Used to communicate the global, national and local accreditation to the buyer and consumer. (See the GDSN Trade Item Implementation Guide Packaging Label Guide: https://www.gs1.org/standards/gdsn/trade_implementation_guide)",packagingMarkedLabelAccreditationCode,The code representing a symbol or marking on the product and/or product package defined by a third party. This does not include regulatory markings.,/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:packaging_marking:xsd:3' and local-name()='packagingMarkingModule']/packagingMarking/packagingMarkedLabelAccreditationCode,packagingMarkingModule/packagingMarking/packagingMarkedLabelAccreditationCode,YES,PackagingMarkedLabelAccreditationCode,209,Regional,Regional,Regional,Regional,N/A,Claims & Certifications,NO,Preliminary,YES,Final,YES,Final,,Update,WR-22-177,Add Market Stage Indicator information,2.6.1
YES,2334,Packaging Date Type Code,The code indicating the type of date on the package to the buyer and consumer.,"• Best Before Date
• Best if Used by
• Images of consumer or food service goods over-the-counter (OTC) Expiration Date
• Consumer Electronic with a produced on date
• Car Seat with a production date","Used by the consumer to understand the meaning of the date on the package and make decisions.
Used by the buyer for inventory management processes.",tradeItemDateOnPackagingTypeCode,Indicates the type of  date marked on the packaging for example Best Before Date.,/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:packaging_marking:xsd:3' and local-name()='packagingMarkingModule']/packagingMarking/packagingDate/tradeItemDateOnPackagingTypeCode,packagingMarkingModule/packagingMarking/packagingDate/tradeItemDateOnPackagingTypeCode,YES,TradeItemDateOnPackagingTypeCode,343,Global,Global,Global,Global,Global,Packaging,NO,Preliminary,NO,Preliminary,YES,Final,,Update,WR-22-177,Add Market Stage Indicator information,2.6.1
